Date and Time,sampling feature/location,citation," discharge -unit-cfs-processing level-L0",quality code,quality annotation,
2019-06-19 04:15:00," Quebrada Sonadora",,8.69856546984312,Good,,
2019-06-19 04:30:00," Quebrada Sonadora",,8.66710416354306,Good,,
2019-06-19 04:45:00," Quebrada Sonadora",,8.66710416354306,Good,,
2019-06-19 05:00:00," Quebrada Sonadora",,8.72110269403413,Good,,
2019-06-19 05:15:00," Quebrada Sonadora",,8.67608230921599,Good,,
2019-06-19 05:30:00," Quebrada Sonadora",,8.72110269403413,Good,,
2019-06-19 05:45:00," Quebrada Sonadora",,8.72110269403413,Good,,
2019-06-19 06:00:00," Quebrada Sonadora",,8.72110269403413,Good,,
2019-06-19 06:15:00," Quebrada Sonadora",,8.6805746203749,Good,,
2019-06-19 06:30:00," Quebrada Sonadora",,8.6223427896515,Good,,
2019-06-19 06:45:00," Quebrada Sonadora",,8.68956572276977,Good,,
2019-06-19 07:00:00," Quebrada Sonadora",,8.68506909133089,Good,,
2019-06-19 07:15:00," Quebrada Sonadora",,8.73465101475762,Good,,
2019-06-19 07:30:00," Quebrada Sonadora",,8.71208131123831,Good,,
2019-06-19 07:45:00," Quebrada Sonadora",,8.6357485864018,Good,,
2019-06-19 08:00:00," Quebrada Sonadora",,8.66261832765673,Good,,
2019-06-19 08:15:00," Quebrada Sonadora",,8.6312778354656,Good,,
2019-06-19 08:30:00," Quebrada Sonadora",,8.64917375956145,Good,,
2019-06-19 08:45:00," Quebrada Sonadora",,8.68506909133089,Good,,
2019-06-19 09:00:00," Quebrada Sonadora",,8.57335367816148,Good,,
2019-06-19 09:15:00," Quebrada Sonadora",,8.57335367816148,Good,,
2019-06-19 09:30:00," Quebrada Sonadora",,8.57779650338057,Good,,
2019-06-19 09:45:00," Quebrada Sonadora",,8.69856546984329,Good,,
2019-06-19 10:00:00," Quebrada Sonadora",,8.60004280344072,Good,,
2019-06-19 10:15:00," Quebrada Sonadora",,8.51137886280821,Good,,
2019-06-19 10:30:00," Quebrada Sonadora",,8.6223427896515,Good,,
2019-06-19 10:45:00," Quebrada Sonadora",,8.59558925128056,Good,,
2019-06-19 11:00:00," Quebrada Sonadora",,8.58668858655403,Good,,
2019-06-19 11:15:00," Quebrada Sonadora",,8.69856546984329,Good,,
2019-06-19 11:30:00," Quebrada Sonadora",,8.54674171278918,Good,,
2019-06-19 11:45:00," Quebrada Sonadora",,8.57779650338057,Good,,
2019-06-19 12:00:00," Quebrada Sonadora",,8.6581346488216,Good,,
2019-06-19 12:15:00," Quebrada Sonadora",,8.57779650338057,Good,,
2019-06-19 12:30:00," Quebrada Sonadora",,8.56003805974518,Good,,
2019-06-19 12:45:00," Quebrada Sonadora",,8.45859052597348,Good,,
2019-06-19 13:00:00," Quebrada Sonadora",,8.47175886957592,Good,,
2019-06-19 13:15:00," Quebrada Sonadora",,8.4849463612465,Good,,
2019-06-19 13:30:00," Quebrada Sonadora",,8.35826738614753,Good,,
2019-06-19 13:45:00," Quebrada Sonadora",,8.47615257165592,Good,,
2019-06-19 14:00:00," Quebrada Sonadora",,8.50696811555071,Good,,
2019-06-19 14:15:00," Quebrada Sonadora",,8.36694671276774,Good,,
2019-06-19 14:30:00," Quebrada Sonadora",,8.40174851895284,Good,,
2019-06-19 14:45:00," Quebrada Sonadora",,8.42356841511423,Good,,
2019-06-19 15:00:00," Quebrada Sonadora",,8.46297784742001,Good,,
2019-06-19 15:15:00," Quebrada Sonadora",,8.41920019856911,Good,,
2019-06-19 15:30:00," Quebrada Sonadora",,8.50696811555076,Good,,
2019-06-19 15:45:00," Quebrada Sonadora",,8.38868198595515,Good,,
2019-06-19 16:00:00," Quebrada Sonadora",,8.29774808551861,Good,,
2019-06-19 16:15:00," Quebrada Sonadora",,8.26764291511887,Good,,
2019-06-19 16:30:00," Quebrada Sonadora",,8.28053254503664,Good,,
2019-06-19 16:45:00," Quebrada Sonadora",,8.40174851895284,Good,,
2019-06-19 17:00:00," Quebrada Sonadora",,8.48054840198438,Good,,
2019-06-19 17:15:00," Quebrada Sonadora",,8.56003805974524,Good,,
2019-06-19 17:30:00," Quebrada Sonadora",,8.53788817870901,Good,,
2019-06-19 17:45:00," Quebrada Sonadora",,8.43231120896894,Good,,
2019-06-19 18:00:00," Quebrada Sonadora",,8.47175886957592,Good,,
2019-06-19 18:15:00," Quebrada Sonadora",,8.3582673861477,Good,,
2019-06-19 18:30:00," Quebrada Sonadora",,8.42793875168587,Good,,
2019-06-19 18:45:00," Quebrada Sonadora",,8.36694671276774,Good,,
2019-06-19 19:00:00," Quebrada Sonadora",,8.34526421765838,Good,,
2019-06-19 19:15:00," Quebrada Sonadora",,8.31499722872815,Good,,
2019-06-19 19:30:00," Quebrada Sonadora",,8.36694671276774,Good,,
2019-06-19 19:45:00," Quebrada Sonadora",,8.43231120896883,Good,,
2019-06-19 20:00:00," Quebrada Sonadora",,8.46297784742001,Good,,
2019-06-19 20:15:00," Quebrada Sonadora",,8.46297784742001,Good,,
2019-06-19 20:30:00," Quebrada Sonadora",,8.37998153783275,Good,,
2019-06-19 20:45:00," Quebrada Sonadora",,8.34959649854227,Good,,
2019-06-19 21:00:00," Quebrada Sonadora",,8.38433070496285,Good,,
2019-06-19 21:15:00," Quebrada Sonadora",,8.37998153783275,Good,,
2019-06-19 21:30:00," Quebrada Sonadora",,8.38433070496285,Good,,
2019-06-19 21:45:00," Quebrada Sonadora",,8.3712895424199,Good,,
2019-06-19 22:00:00," Quebrada Sonadora",,8.44982225891772,Good,,
2019-06-19 22:15:00," Quebrada Sonadora",,8.35393088781046,Good,,
2019-06-19 22:30:00," Quebrada Sonadora",,8.34959649854227,Good,,
2019-06-19 22:45:00," Quebrada Sonadora",,8.27623390520978,Good,,
2019-06-19 23:00:00," Quebrada Sonadora",,8.2034772724864,Good,,
2019-06-19 23:15:00," Quebrada Sonadora",,8.28913611767405,Good,,
2019-06-19 23:30:00," Quebrada Sonadora",,8.23336271524482,Good,,
2019-06-19 23:45:00," Quebrada Sonadora",,8.15248265870144,Good,,
2019-06-20 00:00:00," Quebrada Sonadora",,8.13978078200563,Good,,
2019-06-20 00:15:00," Quebrada Sonadora",,8.27193736213195,Good,,
2019-06-20 00:30:00," Quebrada Sonadora",,8.31499722872815,Good,,
2019-06-20 00:45:00," Quebrada Sonadora",,8.3236344150435,Good,,
2019-06-20 01:00:00," Quebrada Sonadora",,8.28053254503664,Good,,
2019-06-20 01:15:00," Quebrada Sonadora",,8.22481357803463,Good,,
2019-06-20 01:30:00," Quebrada Sonadora",,8.19495735089606,Good,,
2019-06-20 01:45:00," Quebrada Sonadora",,8.2034772724864,Good,,
2019-06-20 02:00:00," Quebrada Sonadora",,8.13132323967363,Good,,
2019-06-20 02:15:00," Quebrada Sonadora",,8.22481357803468,Good,,
2019-06-20 02:30:00," Quebrada Sonadora",,8.19070051607162,Good,,
2019-06-20 02:45:00," Quebrada Sonadora",,8.14824662379834,Good,,
2019-06-20 03:00:00," Quebrada Sonadora",,8.09336685840793,Good,,
2019-06-20 03:15:00," Quebrada Sonadora",,8.17794250727616,Good,,
2019-06-20 03:30:00," Quebrada Sonadora",,8.21200553455799,Good,,
2019-06-20 03:45:00," Quebrada Sonadora",,8.11443303152049,Good,,
2019-06-20 04:00:00," Quebrada Sonadora",,8.19070051607162,Good,,
2019-06-20 04:15:00," Quebrada Sonadora",,8.16096095993811,Good,,
2019-06-20 04:30:00," Quebrada Sonadora",,8.17369400062461,Good,,
2019-06-20 04:45:00," Quebrada Sonadora",,8.2034772724864,Good,,
2019-06-20 05:00:00," Quebrada Sonadora",,8.24620209707797,Good,,
2019-06-20 05:15:00," Quebrada Sonadora",,8.17369400062444,Good,,
2019-06-20 05:30:00," Quebrada Sonadora",,8.13132323967369,Good,,
