Date and Time,sampling feature/location,citation," Light Intensity -unit-Lux-processing level-L0",quality code,quality annotation,
2019-06-25 10:00:00," Quebrada Sonadora",,11711.2,Good,,
2019-06-25 10:15:00," Quebrada Sonadora",,6544.5,Good,,
2019-06-25 10:30:00," Quebrada Sonadora",,9644.5,Good,,
2019-06-25 10:45:00," Quebrada Sonadora",,7577.8,Good,,
2019-06-25 11:00:00," Quebrada Sonadora",,9644.5,Good,,
2019-06-25 11:15:00," Quebrada Sonadora",,11022.3,Good,,
2019-06-25 11:30:00," Quebrada Sonadora",,10333.4,Good,,
2019-06-25 11:45:00," Quebrada Sonadora",,15844.5,Good,,
2019-06-25 12:00:00," Quebrada Sonadora",,11022.3,Good,,
2019-06-25 12:15:00," Quebrada Sonadora",,14466.8,Good,,
2019-06-25 12:30:00," Quebrada Sonadora",,12400.1,Good,,
2019-06-25 12:45:00," Quebrada Sonadora",,15155.7,Good,,
2019-06-25 13:00:00," Quebrada Sonadora",,16533.4,Good,,
2019-06-25 13:15:00," Quebrada Sonadora",,17222.3,Good,,
2019-06-25 13:30:00," Quebrada Sonadora",,15844.5,Good,,
2019-06-25 13:45:00," Quebrada Sonadora",,18600.1,Good,,
2019-06-25 14:00:00," Quebrada Sonadora",,11711.2,Good,,
2019-06-25 14:15:00," Quebrada Sonadora",,9644.5,Good,,
2019-06-25 14:30:00," Quebrada Sonadora",,9644.5,Good,,
2019-06-25 14:45:00," Quebrada Sonadora",,8611.2,Good,,
2019-06-25 15:00:00," Quebrada Sonadora",,5511.1,Good,,
2019-06-25 15:15:00," Quebrada Sonadora",,4133.4,Good,,
2019-06-25 15:30:00," Quebrada Sonadora",,4305.6,Good,,
2019-06-25 15:45:00," Quebrada Sonadora",,4477.8,Good,,
2019-06-25 16:00:00," Quebrada Sonadora",,5166.7,Good,,
2019-06-25 16:15:00," Quebrada Sonadora",,4822.3,Good,,
2019-06-25 16:30:00," Quebrada Sonadora",,4822.3,Good,,
2019-06-25 16:45:00," Quebrada Sonadora",,3616.7,Good,,
2019-06-25 17:00:00," Quebrada Sonadora",,4305.6,Good,,
2019-06-25 17:15:00," Quebrada Sonadora",,3788.9,Good,,
2019-06-25 17:30:00," Quebrada Sonadora",,2411.1,Good,,
2019-06-25 17:45:00," Quebrada Sonadora",,1550.0,Good,,
2019-06-25 18:00:00," Quebrada Sonadora",,1636.1,Good,,
2019-06-25 18:15:00," Quebrada Sonadora",,1216.3,Good,,
2019-06-25 18:30:00," Quebrada Sonadora",,570.5,Good,,
2019-06-25 18:45:00," Quebrada Sonadora",,279.9,Good,,
2019-06-25 19:00:00," Quebrada Sonadora",,21.5,Good,,
2019-06-25 19:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-25 19:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-25 19:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-25 20:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-25 20:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-25 20:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-25 20:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-25 21:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-25 21:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-25 21:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-25 21:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-25 22:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-25 22:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-25 22:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-25 22:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-25 23:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-25 23:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-25 23:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-25 23:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 00:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 00:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 00:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 00:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 01:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 01:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 01:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 01:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 02:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 02:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 02:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 02:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 03:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 03:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 03:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 03:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 04:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 04:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 04:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 04:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 05:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 05:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 05:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 05:45:00," Quebrada Sonadora",,32.3,Good,,
2019-06-26 06:00:00," Quebrada Sonadora",,247.6,Good,,
2019-06-26 06:15:00," Quebrada Sonadora",,731.9,Good,,
2019-06-26 06:30:00," Quebrada Sonadora",,796.5,Good,,
2019-06-26 06:45:00," Quebrada Sonadora",,1011.8,Good,,
2019-06-26 07:00:00," Quebrada Sonadora",,1259.4,Good,,
2019-06-26 07:15:00," Quebrada Sonadora",,1550.0,Good,,
2019-06-26 07:30:00," Quebrada Sonadora",,1894.5,Good,,
2019-06-26 07:45:00," Quebrada Sonadora",,2325.0,Good,,
2019-06-26 08:00:00," Quebrada Sonadora",,2755.6,Good,,
2019-06-26 08:15:00," Quebrada Sonadora",,3444.5,Good,,
2019-06-26 08:30:00," Quebrada Sonadora",,4305.6,Good,,
2019-06-26 08:45:00," Quebrada Sonadora",,4822.3,Good,,
2019-06-26 09:00:00," Quebrada Sonadora",,6200.0,Good,,
2019-06-26 09:15:00," Quebrada Sonadora",,6200.0,Good,,
2019-06-26 09:30:00," Quebrada Sonadora",,5166.7,Good,,
2019-06-26 09:45:00," Quebrada Sonadora",,5511.1,Good,,
2019-06-26 10:00:00," Quebrada Sonadora",,3788.9,Good,,
2019-06-26 10:15:00," Quebrada Sonadora",,6544.5,Good,,
2019-06-26 10:30:00," Quebrada Sonadora",,9300.1,Good,,
2019-06-26 10:45:00," Quebrada Sonadora",,11022.3,Good,,
2019-06-26 11:00:00," Quebrada Sonadora",,14466.8,Good,,
2019-06-26 11:15:00," Quebrada Sonadora",,15155.7,Good,,
2019-06-26 11:30:00," Quebrada Sonadora",,11022.3,Good,,
2019-06-26 11:45:00," Quebrada Sonadora",,12400.1,Good,,
2019-06-26 12:00:00," Quebrada Sonadora",,7233.4,Good,,
2019-06-26 12:15:00," Quebrada Sonadora",,11711.2,Good,,
2019-06-26 12:30:00," Quebrada Sonadora",,11022.3,Good,,
2019-06-26 12:45:00," Quebrada Sonadora",,11022.3,Good,,
2019-06-26 13:00:00," Quebrada Sonadora",,11711.2,Good,,
2019-06-26 13:15:00," Quebrada Sonadora",,10677.8,Good,,
2019-06-26 13:30:00," Quebrada Sonadora",,10677.8,Good,,
2019-06-26 13:45:00," Quebrada Sonadora",,10333.4,Good,,
2019-06-26 14:00:00," Quebrada Sonadora",,10677.8,Good,,
2019-06-26 14:15:00," Quebrada Sonadora",,10677.8,Good,,
2019-06-26 14:30:00," Quebrada Sonadora",,11022.3,Good,,
2019-06-26 14:45:00," Quebrada Sonadora",,24800.2,Good,,
2019-06-26 15:00:00," Quebrada Sonadora",,13777.9,Good,,
2019-06-26 15:15:00," Quebrada Sonadora",,14466.8,Good,,
2019-06-26 15:30:00," Quebrada Sonadora",,44089.2,Good,,
2019-06-26 15:45:00," Quebrada Sonadora",,15844.5,Good,,
2019-06-26 16:00:00," Quebrada Sonadora",,12400.1,Good,,
2019-06-26 16:15:00," Quebrada Sonadora",,12400.1,Good,,
2019-06-26 16:30:00," Quebrada Sonadora",,11022.3,Good,,
2019-06-26 16:45:00," Quebrada Sonadora",,14466.8,Good,,
2019-06-26 17:00:00," Quebrada Sonadora",,22044.6,Good,,
2019-06-26 17:15:00," Quebrada Sonadora",,9644.5,Good,,
2019-06-26 17:30:00," Quebrada Sonadora",,6544.5,Good,,
2019-06-26 17:45:00," Quebrada Sonadora",,3788.9,Good,,
2019-06-26 18:00:00," Quebrada Sonadora",,1894.5,Good,,
2019-06-26 18:15:00," Quebrada Sonadora",,1808.3,Good,,
2019-06-26 18:30:00," Quebrada Sonadora",,1119.5,Good,,
2019-06-26 18:45:00," Quebrada Sonadora",,656.6,Good,,
2019-06-26 19:00:00," Quebrada Sonadora",,86.1,Good,,
2019-06-26 19:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 19:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 19:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 20:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 20:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 20:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 20:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 21:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 21:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 21:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 21:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 22:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 22:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 22:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 22:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 23:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 23:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 23:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-26 23:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 00:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 00:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 00:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 00:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 01:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 01:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 01:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 01:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 02:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 02:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 02:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 02:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 03:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 03:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 03:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 03:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 04:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 04:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 04:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 04:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 05:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 05:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 05:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 05:45:00," Quebrada Sonadora",,75.3,Good,,
2019-06-27 06:00:00," Quebrada Sonadora",,226.0,Good,,
2019-06-27 06:15:00," Quebrada Sonadora",,570.5,Good,,
2019-06-27 06:30:00," Quebrada Sonadora",,1550.0,Good,,
2019-06-27 06:45:00," Quebrada Sonadora",,1248.6,Good,,
2019-06-27 07:00:00," Quebrada Sonadora",,527.4,Good,,
2019-06-27 07:15:00," Quebrada Sonadora",,1980.6,Good,,
2019-06-27 07:30:00," Quebrada Sonadora",,3788.9,Good,,
2019-06-27 07:45:00," Quebrada Sonadora",,1550.0,Good,,
2019-06-27 08:00:00," Quebrada Sonadora",,2497.2,Good,,
2019-06-27 08:15:00," Quebrada Sonadora",,3961.1,Good,,
2019-06-27 08:30:00," Quebrada Sonadora",,6544.5,Good,,
2019-06-27 08:45:00," Quebrada Sonadora",,4650.0,Good,,
2019-06-27 09:00:00," Quebrada Sonadora",,4477.8,Good,,
2019-06-27 09:15:00," Quebrada Sonadora",,1722.2,Good,,
2019-06-27 09:30:00," Quebrada Sonadora",,1377.8,Good,,
2019-06-27 09:45:00," Quebrada Sonadora",,8266.7,Good,,
2019-06-27 10:00:00," Quebrada Sonadora",,9300.1,Good,,
2019-06-27 10:15:00," Quebrada Sonadora",,5166.7,Good,,
2019-06-27 10:30:00," Quebrada Sonadora",,10677.8,Good,,
2019-06-27 10:45:00," Quebrada Sonadora",,5511.1,Good,,
2019-06-27 11:00:00," Quebrada Sonadora",,11022.3,Good,,
2019-06-27 11:15:00," Quebrada Sonadora",,8266.7,Good,,
2019-06-27 11:30:00," Quebrada Sonadora",,6544.5,Good,,
2019-06-27 11:45:00," Quebrada Sonadora",,3444.5,Good,,
2019-06-27 12:00:00," Quebrada Sonadora",,28933.5,Good,,
2019-06-27 12:15:00," Quebrada Sonadora",,5166.7,Good,,
2019-06-27 12:30:00," Quebrada Sonadora",,7577.8,Good,,
2019-06-27 12:45:00," Quebrada Sonadora",,10333.4,Good,,
2019-06-27 13:00:00," Quebrada Sonadora",,8611.2,Good,,
2019-06-27 13:15:00," Quebrada Sonadora",,8266.7,Good,,
2019-06-27 13:30:00," Quebrada Sonadora",,11022.3,Good,,
2019-06-27 13:45:00," Quebrada Sonadora",,7233.4,Good,,
2019-06-27 14:00:00," Quebrada Sonadora",,4650.0,Good,,
2019-06-27 14:15:00," Quebrada Sonadora",,9644.5,Good,,
2019-06-27 14:30:00," Quebrada Sonadora",,17911.2,Good,,
2019-06-27 14:45:00," Quebrada Sonadora",,5511.1,Good,,
2019-06-27 15:00:00," Quebrada Sonadora",,4305.6,Good,,
2019-06-27 15:15:00," Quebrada Sonadora",,22044.6,Good,,
2019-06-27 15:30:00," Quebrada Sonadora",,6544.5,Good,,
2019-06-27 15:45:00," Quebrada Sonadora",,7233.4,Good,,
2019-06-27 16:00:00," Quebrada Sonadora",,17911.2,Good,,
2019-06-27 16:15:00," Quebrada Sonadora",,18600.1,Good,,
2019-06-27 16:30:00," Quebrada Sonadora",,14466.8,Good,,
2019-06-27 16:45:00," Quebrada Sonadora",,19977.9,Good,,
2019-06-27 17:00:00," Quebrada Sonadora",,1722.2,Good,,
2019-06-27 17:15:00," Quebrada Sonadora",,2927.8,Good,,
2019-06-27 17:30:00," Quebrada Sonadora",,688.9,Good,,
2019-06-27 17:45:00," Quebrada Sonadora",,914.9,Good,,
2019-06-27 18:00:00," Quebrada Sonadora",,2325.0,Good,,
2019-06-27 18:15:00," Quebrada Sonadora",,1550.0,Good,,
2019-06-27 18:30:00," Quebrada Sonadora",,1194.8,Good,,
2019-06-27 18:45:00," Quebrada Sonadora",,538.2,Good,,
2019-06-27 19:00:00," Quebrada Sonadora",,75.3,Good,,
2019-06-27 19:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 19:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 19:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 20:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 20:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 20:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 20:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 21:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 21:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 21:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 21:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 22:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 22:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 22:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 22:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 23:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 23:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 23:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-27 23:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 00:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 00:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 00:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 00:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 01:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 01:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 01:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 01:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 02:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 02:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 02:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 02:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 03:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 03:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 03:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 03:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 04:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 04:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 04:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 04:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 05:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 05:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 05:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 05:45:00," Quebrada Sonadora",,43.1,Good,,
2019-06-28 06:00:00," Quebrada Sonadora",,161.5,Good,,
2019-06-28 06:15:00," Quebrada Sonadora",,549.0,Good,,
2019-06-28 06:30:00," Quebrada Sonadora",,387.5,Good,,
2019-06-28 06:45:00," Quebrada Sonadora",,1356.3,Good,,
2019-06-28 07:00:00," Quebrada Sonadora",,1894.5,Good,,
2019-06-28 07:15:00," Quebrada Sonadora",,1054.9,Good,,
2019-06-28 07:30:00," Quebrada Sonadora",,1980.6,Good,,
2019-06-28 07:45:00," Quebrada Sonadora",,1722.2,Good,,
2019-06-28 08:00:00," Quebrada Sonadora",,6200.0,Good,,
2019-06-28 08:15:00," Quebrada Sonadora",,1205.6,Good,,
2019-06-28 08:30:00," Quebrada Sonadora",,4305.6,Good,,
2019-06-28 08:45:00," Quebrada Sonadora",,1173.3,Good,,
2019-06-28 09:00:00," Quebrada Sonadora",,3788.9,Good,,
2019-06-28 09:15:00," Quebrada Sonadora",,6544.5,Good,,
2019-06-28 09:30:00," Quebrada Sonadora",,3444.5,Good,,
2019-06-28 09:45:00," Quebrada Sonadora",,2325.0,Good,,
2019-06-28 10:00:00," Quebrada Sonadora",,4650.0,Good,,
2019-06-28 10:15:00," Quebrada Sonadora",,9644.5,Good,,
2019-06-28 10:30:00," Quebrada Sonadora",,11022.3,Good,,
2019-06-28 10:45:00," Quebrada Sonadora",,11711.2,Good,,
2019-06-28 11:00:00," Quebrada Sonadora",,10677.8,Good,,
2019-06-28 11:15:00," Quebrada Sonadora",,5166.7,Good,,
2019-06-28 11:30:00," Quebrada Sonadora",,10677.8,Good,,
2019-06-28 11:45:00," Quebrada Sonadora",,16533.4,Good,,
2019-06-28 12:00:00," Quebrada Sonadora",,27555.7,Good,,
2019-06-28 12:15:00," Quebrada Sonadora",,8611.2,Good,,
2019-06-28 12:30:00," Quebrada Sonadora",,18600.1,Good,,
2019-06-28 12:45:00," Quebrada Sonadora",,9300.1,Good,,
2019-06-28 13:00:00," Quebrada Sonadora",,9644.5,Good,,
2019-06-28 13:15:00," Quebrada Sonadora",,7233.4,Good,,
2019-06-28 13:30:00," Quebrada Sonadora",,8611.2,Good,,
2019-06-28 13:45:00," Quebrada Sonadora",,18600.1,Good,,
2019-06-28 14:00:00," Quebrada Sonadora",,7233.4,Good,,
2019-06-28 14:15:00," Quebrada Sonadora",,4133.4,Good,,
2019-06-28 14:30:00," Quebrada Sonadora",,26178.0,Good,,
2019-06-28 14:45:00," Quebrada Sonadora",,15155.7,Good,,
2019-06-28 15:00:00," Quebrada Sonadora",,10677.8,Good,,
2019-06-28 15:15:00," Quebrada Sonadora",,13089.0,Good,,
2019-06-28 15:30:00," Quebrada Sonadora",,15155.7,Good,,
2019-06-28 15:45:00," Quebrada Sonadora",,4822.3,Good,,
2019-06-28 16:00:00," Quebrada Sonadora",,4822.3,Good,,
2019-06-28 16:15:00," Quebrada Sonadora",,5511.1,Good,,
2019-06-28 16:30:00," Quebrada Sonadora",,6544.5,Good,,
2019-06-28 16:45:00," Quebrada Sonadora",,11711.2,Good,,
2019-06-28 17:00:00," Quebrada Sonadora",,5511.1,Good,,
2019-06-28 17:15:00," Quebrada Sonadora",,10677.8,Good,,
2019-06-28 17:30:00," Quebrada Sonadora",,9300.1,Good,,
2019-06-28 17:45:00," Quebrada Sonadora",,1550.0,Good,,
2019-06-28 18:00:00," Quebrada Sonadora",,3100.0,Good,,
2019-06-28 18:15:00," Quebrada Sonadora",,3100.0,Good,,
2019-06-28 18:30:00," Quebrada Sonadora",,1313.2,Good,,
2019-06-28 18:45:00," Quebrada Sonadora",,1463.9,Good,,
2019-06-28 19:00:00," Quebrada Sonadora",,301.4,Good,,
2019-06-28 19:15:00," Quebrada Sonadora",,10.8,Good,,
2019-06-28 19:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 19:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 20:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 20:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 20:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 20:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 21:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 21:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 21:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 21:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 22:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 22:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 22:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 22:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 23:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 23:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 23:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-28 23:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 00:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 00:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 00:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 00:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 01:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 01:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 01:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 01:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 02:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 02:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 02:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 02:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 03:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 03:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 03:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 03:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 04:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 04:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 04:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 04:45:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 05:00:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 05:15:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 05:30:00," Quebrada Sonadora",,0.0,Good,,
2019-06-29 05:45:00," Quebrada Sonadora",,32.3,Good,,
2019-06-29 06:00:00," Quebrada Sonadora",,150.7,Good,,
2019-06-29 06:15:00," Quebrada Sonadora",,269.1,Good,,
2019-06-29 06:30:00," Quebrada Sonadora",,645.8,Good,,
2019-06-29 06:45:00," Quebrada Sonadora",,3272.2,Good,,
2019-06-29 07:00:00," Quebrada Sonadora",,1636.1,Good,,
2019-06-29 07:15:00," Quebrada Sonadora",,2497.2,Good,,
2019-06-29 07:30:00," Quebrada Sonadora",,1550.0,Good,,
2019-06-29 07:45:00," Quebrada Sonadora",,2755.6,Good,,
2019-06-29 08:00:00," Quebrada Sonadora",,1980.6,Good,,
2019-06-29 08:15:00," Quebrada Sonadora",,5511.1,Good,,
2019-06-29 08:30:00," Quebrada Sonadora",,6544.5,Good,,
2019-06-29 08:45:00," Quebrada Sonadora",,2755.6,Good,,
2019-06-29 09:00:00," Quebrada Sonadora",,6544.5,Good,,
2019-06-29 09:15:00," Quebrada Sonadora",,6200.0,Good,,
2019-06-29 09:30:00," Quebrada Sonadora",,6200.0,Good,,
2019-06-29 09:45:00," Quebrada Sonadora",,3444.5,Good,,
2019-06-29 10:00:00," Quebrada Sonadora",,7577.8,Good,,
2019-06-29 10:15:00," Quebrada Sonadora",,9300.1,Good,,
2019-06-29 10:30:00," Quebrada Sonadora",,13089.0,Good,,
2019-06-29 10:45:00," Quebrada Sonadora",,17222.3,Good,,
2019-06-29 11:00:00," Quebrada Sonadora",,14466.8,Good,,
2019-06-29 11:15:00," Quebrada Sonadora",,11022.3,Good,,
2019-06-29 11:30:00," Quebrada Sonadora",,16533.4,Good,,
2019-06-29 11:45:00," Quebrada Sonadora",,14466.8,Good,,
2019-06-29 12:00:00," Quebrada Sonadora",,19289.0,Good,,
2019-06-29 12:15:00," Quebrada Sonadora",,20666.8,Good,,
2019-06-29 12:30:00," Quebrada Sonadora",,9644.5,Good,,
2019-06-29 12:45:00," Quebrada Sonadora",,19289.0,Good,,
2019-06-29 13:00:00," Quebrada Sonadora",,11022.3,Good,,
2019-06-29 13:15:00," Quebrada Sonadora",,8266.7,Good,,
2019-06-29 13:30:00," Quebrada Sonadora",,9644.5,Good,,
2019-06-29 13:45:00," Quebrada Sonadora",,18600.1,Good,,
2019-06-29 14:00:00," Quebrada Sonadora",,16533.4,Good,,
2019-06-29 14:15:00," Quebrada Sonadora",,18600.1,Good,,
2019-06-29 14:30:00," Quebrada Sonadora",,3444.5,Good,,
2019-06-29 14:45:00," Quebrada Sonadora",,8266.7,Good,,
