Date and Time,sampling feature/location,citation," Barometric pressure -unit-kPa-processing level-L0",quality code,quality annotation,
2019-06-17 01:00:00," Quebrada Sonadora",,97.2,Good,,
2019-06-17 01:15:00," Quebrada Sonadora",,97.18,Good,,
2019-06-17 01:30:00," Quebrada Sonadora",,97.18,Good,,
2019-06-17 01:45:00," Quebrada Sonadora",,97.19,Good,,
2019-06-17 02:00:00," Quebrada Sonadora",,97.18,Good,,
2019-06-17 02:15:00," Quebrada Sonadora",,97.209,Good,,
2019-06-17 02:30:00," Quebrada Sonadora",,97.19,Good,,
2019-06-17 02:45:00," Quebrada Sonadora",,97.19,Good,,
2019-06-17 03:00:00," Quebrada Sonadora",,97.171,Good,,
2019-06-17 03:15:00," Quebrada Sonadora",,97.149,Good,,
2019-06-17 03:30:00," Quebrada Sonadora",,97.147,Good,,
2019-06-17 03:45:00," Quebrada Sonadora",,97.156,Good,,
2019-06-17 04:00:00," Quebrada Sonadora",,97.147,Good,,
2019-06-17 04:15:00," Quebrada Sonadora",,97.166,Good,,
2019-06-17 04:30:00," Quebrada Sonadora",,97.156,Good,,
2019-06-17 04:45:00," Quebrada Sonadora",,97.159,Good,,
2019-06-17 05:00:00," Quebrada Sonadora",,97.166,Good,,
2019-06-17 05:15:00," Quebrada Sonadora",,97.173,Good,,
2019-06-17 05:30:00," Quebrada Sonadora",,97.185,Good,,
2019-06-17 05:45:00," Quebrada Sonadora",,97.185,Good,,
2019-06-17 06:00:00," Quebrada Sonadora",,97.185,Good,,
2019-06-17 06:15:00," Quebrada Sonadora",,97.205,Good,,
2019-06-17 06:30:00," Quebrada Sonadora",,97.205,Good,,
2019-06-17 06:45:00," Quebrada Sonadora",,97.222,Good,,
2019-06-17 07:00:00," Quebrada Sonadora",,97.251,Good,,
2019-06-17 07:15:00," Quebrada Sonadora",,97.241,Good,,
2019-06-17 07:30:00," Quebrada Sonadora",,97.253,Good,,
2019-06-17 07:45:00," Quebrada Sonadora",,97.248,Good,,
2019-06-17 08:00:00," Quebrada Sonadora",,97.267,Good,,
2019-06-17 08:15:00," Quebrada Sonadora",,97.245,Good,,
2019-06-17 08:30:00," Quebrada Sonadora",,97.252,Good,,
2019-06-17 08:45:00," Quebrada Sonadora",,97.276,Good,,
2019-06-17 09:00:00," Quebrada Sonadora",,97.288,Good,,
2019-06-17 09:15:00," Quebrada Sonadora",,97.29,Good,,
2019-06-17 09:30:00," Quebrada Sonadora",,97.305,Good,,
2019-06-17 09:45:00," Quebrada Sonadora",,97.324,Good,,
2019-06-17 10:00:00," Quebrada Sonadora",,97.324,Good,,
2019-06-17 10:15:00," Quebrada Sonadora",,97.35,Good,,
2019-06-17 10:30:00," Quebrada Sonadora",,97.355,Good,,
2019-06-17 10:45:00," Quebrada Sonadora",,97.362,Good,,
2019-06-17 11:00:00," Quebrada Sonadora",,97.358,Good,,
2019-06-17 11:15:00," Quebrada Sonadora",,97.345,Good,,
2019-06-17 11:30:00," Quebrada Sonadora",,97.324,Good,,
2019-06-17 11:45:00," Quebrada Sonadora",,97.331,Good,,
2019-06-17 12:00:00," Quebrada Sonadora",,97.314,Good,,
2019-06-17 12:15:00," Quebrada Sonadora",,97.312,Good,,
2019-06-17 12:30:00," Quebrada Sonadora",,97.314,Good,,
2019-06-17 12:45:00," Quebrada Sonadora",,97.322,Good,,
2019-06-17 13:00:00," Quebrada Sonadora",,97.317,Good,,
2019-06-17 13:15:00," Quebrada Sonadora",,97.288,Good,,
2019-06-17 13:30:00," Quebrada Sonadora",,97.295,Good,,
2019-06-17 13:45:00," Quebrada Sonadora",,97.281,Good,,
2019-06-17 14:00:00," Quebrada Sonadora",,97.271,Good,,
2019-06-17 14:15:00," Quebrada Sonadora",,97.255,Good,,
2019-06-17 14:30:00," Quebrada Sonadora",,97.267,Good,,
2019-06-17 14:45:00," Quebrada Sonadora",,97.263,Good,,
2019-06-17 15:00:00," Quebrada Sonadora",,97.249,Good,,
2019-06-17 15:15:00," Quebrada Sonadora",,97.255,Good,,
2019-06-17 15:30:00," Quebrada Sonadora",,97.246,Good,,
2019-06-17 15:45:00," Quebrada Sonadora",,97.246,Good,,
2019-06-17 16:00:00," Quebrada Sonadora",,97.252,Good,,
2019-06-17 16:15:00," Quebrada Sonadora",,97.249,Good,,
2019-06-17 16:30:00," Quebrada Sonadora",,97.228,Good,,
2019-06-17 16:45:00," Quebrada Sonadora",,97.219,Good,,
2019-06-17 17:00:00," Quebrada Sonadora",,97.233,Good,,
2019-06-17 17:15:00," Quebrada Sonadora",,97.218,Good,,
2019-06-17 17:30:00," Quebrada Sonadora",,97.237,Good,,
2019-06-17 17:45:00," Quebrada Sonadora",,97.244,Good,,
2019-06-17 18:00:00," Quebrada Sonadora",,97.263,Good,,
2019-06-17 18:15:00," Quebrada Sonadora",,97.251,Good,,
2019-06-17 18:30:00," Quebrada Sonadora",,97.251,Good,,
2019-06-17 18:45:00," Quebrada Sonadora",,97.278,Good,,
2019-06-17 19:00:00," Quebrada Sonadora",,97.266,Good,,
2019-06-17 19:15:00," Quebrada Sonadora",,97.278,Good,,
2019-06-17 19:30:00," Quebrada Sonadora",,97.292,Good,,
2019-06-17 19:45:00," Quebrada Sonadora",,97.29,Good,,
2019-06-17 20:00:00," Quebrada Sonadora",,97.297,Good,,
2019-06-17 20:15:00," Quebrada Sonadora",,97.322,Good,,
2019-06-17 20:30:00," Quebrada Sonadora",,97.319,Good,,
2019-06-17 20:45:00," Quebrada Sonadora",,97.358,Good,,
2019-06-17 21:00:00," Quebrada Sonadora",,97.358,Good,,
2019-06-17 21:15:00," Quebrada Sonadora",,97.375,Good,,
2019-06-17 21:30:00," Quebrada Sonadora",,97.365,Good,,
2019-06-17 21:45:00," Quebrada Sonadora",,97.395,Good,,
2019-06-17 22:00:00," Quebrada Sonadora",,97.392,Good,,
2019-06-17 22:15:00," Quebrada Sonadora",,97.409,Good,,
2019-06-17 22:30:00," Quebrada Sonadora",,97.378,Good,,
2019-06-17 22:45:00," Quebrada Sonadora",,97.356,Good,,
2019-06-17 23:00:00," Quebrada Sonadora",,97.354,Good,,
2019-06-17 23:15:00," Quebrada Sonadora",,97.354,Good,,
2019-06-17 23:30:00," Quebrada Sonadora",,97.344,Good,,
2019-06-17 23:45:00," Quebrada Sonadora",,97.322,Good,,
2019-06-18 00:00:00," Quebrada Sonadora",,97.301,Good,,
2019-06-18 00:15:00," Quebrada Sonadora",,97.313,Good,,
2019-06-18 00:30:00," Quebrada Sonadora",,97.301,Good,,
2019-06-18 00:45:00," Quebrada Sonadora",,97.291,Good,,
2019-06-18 01:00:00," Quebrada Sonadora",,97.272,Good,,
2019-06-18 01:15:00," Quebrada Sonadora",,97.243,Good,,
2019-06-18 01:30:00," Quebrada Sonadora",,97.23,Good,,
2019-06-18 01:45:00," Quebrada Sonadora",,97.23,Good,,
2019-06-18 02:00:00," Quebrada Sonadora",,97.218,Good,,
2019-06-18 02:15:00," Quebrada Sonadora",,97.199,Good,,
2019-06-18 02:30:00," Quebrada Sonadora",,97.187,Good,,
2019-06-18 02:45:00," Quebrada Sonadora",,97.197,Good,,
2019-06-18 03:00:00," Quebrada Sonadora",,97.197,Good,,
2019-06-18 03:15:00," Quebrada Sonadora",,97.194,Good,,
2019-06-18 03:30:00," Quebrada Sonadora",,97.183,Good,,
2019-06-18 03:45:00," Quebrada Sonadora",,97.183,Good,,
2019-06-18 04:00:00," Quebrada Sonadora",,97.173,Good,,
2019-06-18 04:15:00," Quebrada Sonadora",,97.209,Good,,
2019-06-18 04:30:00," Quebrada Sonadora",,97.192,Good,,
2019-06-18 04:45:00," Quebrada Sonadora",,97.2,Good,,
2019-06-18 05:00:00," Quebrada Sonadora",,97.2,Good,,
2019-06-18 05:15:00," Quebrada Sonadora",,97.209,Good,,
2019-06-18 05:30:00," Quebrada Sonadora",,97.2,Good,,
2019-06-18 05:45:00," Quebrada Sonadora",,97.19,Good,,
2019-06-18 06:00:00," Quebrada Sonadora",,97.226,Good,,
2019-06-18 06:15:00," Quebrada Sonadora",,97.234,Good,,
2019-06-18 06:30:00," Quebrada Sonadora",,97.263,Good,,
2019-06-18 06:45:00," Quebrada Sonadora",,97.267,Good,,
2019-06-18 07:00:00," Quebrada Sonadora",,97.291,Good,,
2019-06-18 07:15:00," Quebrada Sonadora",,97.298,Good,,
2019-06-18 07:30:00," Quebrada Sonadora",,97.303,Good,,
2019-06-18 07:45:00," Quebrada Sonadora",,97.305,Good,,
2019-06-18 08:00:00," Quebrada Sonadora",,97.31,Good,,
2019-06-18 08:15:00," Quebrada Sonadora",,97.315,Good,,
2019-06-18 08:30:00," Quebrada Sonadora",,97.324,Good,,
2019-06-18 08:45:00," Quebrada Sonadora",,97.312,Good,,
2019-06-18 09:00:00," Quebrada Sonadora",,97.331,Good,,
2019-06-18 09:15:00," Quebrada Sonadora",,97.348,Good,,
2019-06-18 09:30:00," Quebrada Sonadora",,97.338,Good,,
2019-06-18 09:45:00," Quebrada Sonadora",,97.312,Good,,
2019-06-18 10:00:00," Quebrada Sonadora",,97.321,Good,,
2019-06-18 10:15:00," Quebrada Sonadora",,97.307,Good,,
2019-06-18 10:30:00," Quebrada Sonadora",,97.336,Good,,
2019-06-18 10:45:00," Quebrada Sonadora",,97.316,Good,,
2019-06-18 11:00:00," Quebrada Sonadora",,97.331,Good,,
2019-06-18 11:15:00," Quebrada Sonadora",,97.316,Good,,
2019-06-18 11:30:00," Quebrada Sonadora",,97.3,Good,,
2019-06-18 11:45:00," Quebrada Sonadora",,97.297,Good,,
2019-06-18 12:00:00," Quebrada Sonadora",,97.271,Good,,
2019-06-18 12:15:00," Quebrada Sonadora",,97.261,Good,,
2019-06-18 12:30:00," Quebrada Sonadora",,97.269,Good,,
2019-06-18 12:45:00," Quebrada Sonadora",,97.252,Good,,
2019-06-18 13:00:00," Quebrada Sonadora",,97.24,Good,,
2019-06-18 13:15:00," Quebrada Sonadora",,97.255,Good,,
2019-06-18 13:30:00," Quebrada Sonadora",,97.24,Good,,
2019-06-18 13:45:00," Quebrada Sonadora",,97.228,Good,,
2019-06-18 14:00:00," Quebrada Sonadora",,97.213,Good,,
2019-06-18 14:15:00," Quebrada Sonadora",,97.196,Good,,
2019-06-18 14:30:00," Quebrada Sonadora",,97.184,Good,,
2019-06-18 14:45:00," Quebrada Sonadora",,97.191,Good,,
2019-06-18 15:00:00," Quebrada Sonadora",,97.183,Good,,
2019-06-18 15:15:00," Quebrada Sonadora",,97.169,Good,,
2019-06-18 15:30:00," Quebrada Sonadora",,97.184,Good,,
2019-06-18 15:45:00," Quebrada Sonadora",,97.192,Good,,
2019-06-18 16:00:00," Quebrada Sonadora",,97.178,Good,,
2019-06-18 16:15:00," Quebrada Sonadora",,97.178,Good,,
2019-06-18 16:30:00," Quebrada Sonadora",,97.169,Good,,
2019-06-18 16:45:00," Quebrada Sonadora",,97.149,Good,,
2019-06-18 17:00:00," Quebrada Sonadora",,97.168,Good,,
2019-06-18 17:15:00," Quebrada Sonadora",,97.173,Good,,
2019-06-18 17:30:00," Quebrada Sonadora",,97.191,Good,,
2019-06-18 17:45:00," Quebrada Sonadora",,97.178,Good,,
2019-06-18 18:00:00," Quebrada Sonadora",,97.181,Good,,
2019-06-18 18:15:00," Quebrada Sonadora",,97.188,Good,,
2019-06-18 18:30:00," Quebrada Sonadora",,97.205,Good,,
2019-06-18 18:45:00," Quebrada Sonadora",,97.203,Good,,
2019-06-18 19:00:00," Quebrada Sonadora",,97.22,Good,,
2019-06-18 19:15:00," Quebrada Sonadora",,97.237,Good,,
2019-06-18 19:30:00," Quebrada Sonadora",,97.244,Good,,
2019-06-18 19:45:00," Quebrada Sonadora",,97.242,Good,,
2019-06-18 20:00:00," Quebrada Sonadora",,97.267,Good,,
2019-06-18 20:15:00," Quebrada Sonadora",,97.257,Good,,
2019-06-18 20:30:00," Quebrada Sonadora",,97.284,Good,,
2019-06-18 20:45:00," Quebrada Sonadora",,97.303,Good,,
2019-06-18 21:00:00," Quebrada Sonadora",,97.303,Good,,
2019-06-18 21:15:00," Quebrada Sonadora",,97.332,Good,,
2019-06-18 21:30:00," Quebrada Sonadora",,97.313,Good,,
2019-06-18 21:45:00," Quebrada Sonadora",,97.332,Good,,
2019-06-18 22:00:00," Quebrada Sonadora",,97.342,Good,,
2019-06-18 22:15:00," Quebrada Sonadora",,97.359,Good,,
2019-06-18 22:30:00," Quebrada Sonadora",,97.359,Good,,
2019-06-18 22:45:00," Quebrada Sonadora",,97.361,Good,,
2019-06-18 23:00:00," Quebrada Sonadora",,97.371,Good,,
2019-06-18 23:15:00," Quebrada Sonadora",,97.371,Good,,
2019-06-18 23:30:00," Quebrada Sonadora",,97.361,Good,,
2019-06-18 23:45:00," Quebrada Sonadora",,97.339,Good,,
2019-06-19 00:00:00," Quebrada Sonadora",,97.349,Good,,
2019-06-19 00:15:00," Quebrada Sonadora",,97.327,Good,,
2019-06-19 00:30:00," Quebrada Sonadora",,97.308,Good,,
2019-06-19 00:45:00," Quebrada Sonadora",,97.269,Good,,
2019-06-19 01:00:00," Quebrada Sonadora",,97.257,Good,,
2019-06-19 01:15:00," Quebrada Sonadora",,97.218,Good,,
2019-06-19 01:30:00," Quebrada Sonadora",,97.218,Good,,
2019-06-19 01:45:00," Quebrada Sonadora",,97.199,Good,,
2019-06-19 02:00:00," Quebrada Sonadora",,97.18,Good,,
2019-06-19 02:15:00," Quebrada Sonadora",,97.18,Good,,
2019-06-19 02:30:00," Quebrada Sonadora",,97.199,Good,,
2019-06-19 02:45:00," Quebrada Sonadora",,97.18,Good,,
2019-06-19 03:00:00," Quebrada Sonadora",,97.192,Good,,
2019-06-19 03:15:00," Quebrada Sonadora",,97.182,Good,,
2019-06-19 03:30:00," Quebrada Sonadora",,97.17,Good,,
2019-06-19 03:45:00," Quebrada Sonadora",,97.18,Good,,
2019-06-19 04:00:00," Quebrada Sonadora",,97.18,Good,,
2019-06-19 04:15:00," Quebrada Sonadora",,97.18,Good,,
2019-06-19 04:30:00," Quebrada Sonadora",,97.177,Good,,
2019-06-19 04:45:00," Quebrada Sonadora",,97.177,Good,,
2019-06-19 05:00:00," Quebrada Sonadora",,97.175,Good,,
2019-06-19 05:15:00," Quebrada Sonadora",,97.175,Good,,
2019-06-19 05:30:00," Quebrada Sonadora",,97.175,Good,,
2019-06-19 05:45:00," Quebrada Sonadora",,97.175,Good,,
2019-06-19 06:00:00," Quebrada Sonadora",,97.185,Good,,
2019-06-19 06:15:00," Quebrada Sonadora",,97.204,Good,,
2019-06-19 06:30:00," Quebrada Sonadora",,97.214,Good,,
2019-06-19 06:45:00," Quebrada Sonadora",,97.209,Good,,
2019-06-19 07:00:00," Quebrada Sonadora",,97.223,Good,,
2019-06-19 07:15:00," Quebrada Sonadora",,97.232,Good,,
2019-06-19 07:30:00," Quebrada Sonadora",,97.247,Good,,
2019-06-19 07:45:00," Quebrada Sonadora",,97.254,Good,,
2019-06-19 08:00:00," Quebrada Sonadora",,97.268,Good,,
2019-06-19 08:15:00," Quebrada Sonadora",,97.275,Good,,
2019-06-19 08:30:00," Quebrada Sonadora",,97.261,Good,,
2019-06-19 08:45:00," Quebrada Sonadora",,97.253,Good,,
2019-06-19 09:00:00," Quebrada Sonadora",,97.268,Good,,
2019-06-19 09:15:00," Quebrada Sonadora",,97.278,Good,,
2019-06-19 09:30:00," Quebrada Sonadora",,97.287,Good,,
2019-06-19 09:45:00," Quebrada Sonadora",,97.28,Good,,
2019-06-19 10:00:00," Quebrada Sonadora",,97.304,Good,,
2019-06-19 10:15:00," Quebrada Sonadora",,97.295,Good,,
2019-06-19 10:30:00," Quebrada Sonadora",,97.28,Good,,
2019-06-19 10:45:00," Quebrada Sonadora",,97.278,Good,,
2019-06-19 11:00:00," Quebrada Sonadora",,97.293,Good,,
2019-06-19 11:15:00," Quebrada Sonadora",,97.271,Good,,
2019-06-19 11:30:00," Quebrada Sonadora",,97.288,Good,,
2019-06-19 11:45:00," Quebrada Sonadora",,97.274,Good,,
2019-06-19 12:00:00," Quebrada Sonadora",,97.272,Good,,
2019-06-19 12:15:00," Quebrada Sonadora",,97.282,Good,,
2019-06-19 12:30:00," Quebrada Sonadora",,97.279,Good,,
2019-06-19 12:45:00," Quebrada Sonadora",,97.278,Good,,
2019-06-19 13:00:00," Quebrada Sonadora",,97.258,Good,,
2019-06-19 13:15:00," Quebrada Sonadora",,97.268,Good,,
2019-06-19 13:30:00," Quebrada Sonadora",,97.26,Good,,
2019-06-19 13:45:00," Quebrada Sonadora",,97.207,Good,,
2019-06-19 14:00:00," Quebrada Sonadora",,97.183,Good,,
2019-06-19 14:15:00," Quebrada Sonadora",,97.185,Good,,
2019-06-19 14:30:00," Quebrada Sonadora",,97.19,Good,,
2019-06-19 14:45:00," Quebrada Sonadora",,97.165,Good,,
2019-06-19 15:00:00," Quebrada Sonadora",,97.166,Good,,
2019-06-19 15:15:00," Quebrada Sonadora",,97.166,Good,,
2019-06-19 15:30:00," Quebrada Sonadora",,97.136,Good,,
2019-06-19 15:45:00," Quebrada Sonadora",,97.14,Good,,
2019-06-19 16:00:00," Quebrada Sonadora",,97.128,Good,,
2019-06-19 16:15:00," Quebrada Sonadora",,97.133,Good,,
2019-06-19 16:30:00," Quebrada Sonadora",,97.14,Good,,
2019-06-19 16:45:00," Quebrada Sonadora",,97.119,Good,,
2019-06-19 17:00:00," Quebrada Sonadora",,97.11,Good,,
2019-06-19 17:15:00," Quebrada Sonadora",,97.09,Good,,
2019-06-19 17:30:00," Quebrada Sonadora",,97.092,Good,,
2019-06-19 17:45:00," Quebrada Sonadora",,97.106,Good,,
2019-06-19 18:00:00," Quebrada Sonadora",,97.084,Good,,
2019-06-19 18:15:00," Quebrada Sonadora",,97.11,Good,,
2019-06-19 18:30:00," Quebrada Sonadora",,97.101,Good,,
2019-06-19 18:45:00," Quebrada Sonadora",,97.115,Good,,
2019-06-19 19:00:00," Quebrada Sonadora",,97.13,Good,,
2019-06-19 19:15:00," Quebrada Sonadora",,97.144,Good,,
2019-06-19 19:30:00," Quebrada Sonadora",,97.142,Good,,
2019-06-19 19:45:00," Quebrada Sonadora",,97.137,Good,,
2019-06-19 20:00:00," Quebrada Sonadora",,97.137,Good,,
2019-06-19 20:15:00," Quebrada Sonadora",,97.157,Good,,
2019-06-19 20:30:00," Quebrada Sonadora",,97.176,Good,,
2019-06-19 20:45:00," Quebrada Sonadora",,97.193,Good,,
2019-06-19 21:00:00," Quebrada Sonadora",,97.212,Good,,
2019-06-19 21:15:00," Quebrada Sonadora",,97.232,Good,,
2019-06-19 21:30:00," Quebrada Sonadora",,97.241,Good,,
2019-06-19 21:45:00," Quebrada Sonadora",,97.244,Good,,
2019-06-19 22:00:00," Quebrada Sonadora",,97.246,Good,,
2019-06-19 22:15:00," Quebrada Sonadora",,97.275,Good,,
2019-06-19 22:30:00," Quebrada Sonadora",,97.266,Good,,
2019-06-19 22:45:00," Quebrada Sonadora",,97.273,Good,,
2019-06-19 23:00:00," Quebrada Sonadora",,97.29,Good,,
2019-06-19 23:15:00," Quebrada Sonadora",,97.29,Good,,
2019-06-19 23:30:00," Quebrada Sonadora",,97.3,Good,,
2019-06-19 23:45:00," Quebrada Sonadora",,97.29,Good,,
2019-06-20 00:00:00," Quebrada Sonadora",,97.283,Good,,
2019-06-20 00:15:00," Quebrada Sonadora",,97.242,Good,,
2019-06-20 00:30:00," Quebrada Sonadora",,97.242,Good,,
2019-06-20 00:45:00," Quebrada Sonadora",,97.21,Good,,
2019-06-20 01:00:00," Quebrada Sonadora",,97.22,Good,,
2019-06-20 01:15:00," Quebrada Sonadora",,97.2,Good,,
2019-06-20 01:30:00," Quebrada Sonadora",,97.188,Good,,
2019-06-20 01:45:00," Quebrada Sonadora",,97.196,Good,,
2019-06-20 02:00:00," Quebrada Sonadora",,97.193,Good,,
2019-06-20 02:15:00," Quebrada Sonadora",,97.181,Good,,
2019-06-20 02:30:00," Quebrada Sonadora",,97.179,Good,,
2019-06-20 02:45:00," Quebrada Sonadora",,97.189,Good,,
2019-06-20 03:00:00," Quebrada Sonadora",,97.189,Good,,
2019-06-20 03:15:00," Quebrada Sonadora",,97.179,Good,,
2019-06-20 03:30:00," Quebrada Sonadora",,97.181,Good,,
2019-06-20 03:45:00," Quebrada Sonadora",,97.184,Good,,
2019-06-20 04:00:00," Quebrada Sonadora",,97.186,Good,,
2019-06-20 04:15:00," Quebrada Sonadora",,97.203,Good,,
2019-06-20 04:30:00," Quebrada Sonadora",,97.21,Good,,
2019-06-20 04:45:00," Quebrada Sonadora",,97.203,Good,,
2019-06-20 05:00:00," Quebrada Sonadora",,97.222,Good,,
2019-06-20 05:15:00," Quebrada Sonadora",,97.239,Good,,
2019-06-20 05:30:00," Quebrada Sonadora",,97.259,Good,,
2019-06-20 05:45:00," Quebrada Sonadora",,97.249,Good,,
2019-06-20 06:00:00," Quebrada Sonadora",,97.259,Good,,
2019-06-20 06:15:00," Quebrada Sonadora",,97.281,Good,,
2019-06-20 06:30:00," Quebrada Sonadora",,97.288,Good,,
2019-06-20 06:45:00," Quebrada Sonadora",,97.276,Good,,
2019-06-20 07:00:00," Quebrada Sonadora",,97.298,Good,,
2019-06-20 07:15:00," Quebrada Sonadora",,97.31,Good,,
2019-06-20 07:30:00," Quebrada Sonadora",,97.319,Good,,
2019-06-20 07:45:00," Quebrada Sonadora",,97.317,Good,,
2019-06-20 08:00:00," Quebrada Sonadora",,97.322,Good,,
2019-06-20 08:15:00," Quebrada Sonadora",,97.327,Good,,
2019-06-20 08:30:00," Quebrada Sonadora",,97.317,Good,,
2019-06-20 08:45:00," Quebrada Sonadora",,97.321,Good,,
2019-06-20 09:00:00," Quebrada Sonadora",,97.329,Good,,
2019-06-20 09:15:00," Quebrada Sonadora",,97.333,Good,,
2019-06-20 09:30:00," Quebrada Sonadora",,97.35,Good,,
2019-06-20 09:45:00," Quebrada Sonadora",,97.341,Good,,
2019-06-20 10:00:00," Quebrada Sonadora",,97.355,Good,,
2019-06-20 10:15:00," Quebrada Sonadora",,97.373,Good,,
2019-06-20 10:30:00," Quebrada Sonadora",,97.37,Good,,
2019-06-20 10:45:00," Quebrada Sonadora",,97.392,Good,,
2019-06-20 11:00:00," Quebrada Sonadora",,97.419,Good,,
2019-06-20 11:15:00," Quebrada Sonadora",,97.421,Good,,
2019-06-20 11:30:00," Quebrada Sonadora",,97.416,Good,,
2019-06-20 11:45:00," Quebrada Sonadora",,97.406,Good,,
2019-06-20 12:00:00," Quebrada Sonadora",,97.409,Good,,
2019-06-20 12:15:00," Quebrada Sonadora",,97.387,Good,,
2019-06-20 12:30:00," Quebrada Sonadora",,97.377,Good,,
2019-06-20 12:45:00," Quebrada Sonadora",,97.387,Good,,
2019-06-20 13:00:00," Quebrada Sonadora",,97.351,Good,,
2019-06-20 13:15:00," Quebrada Sonadora",,97.361,Good,,
2019-06-20 13:30:00," Quebrada Sonadora",,97.366,Good,,
2019-06-20 13:45:00," Quebrada Sonadora",,97.35,Good,,
2019-06-20 14:00:00," Quebrada Sonadora",,97.323,Good,,
2019-06-20 14:15:00," Quebrada Sonadora",,97.33,Good,,
2019-06-20 14:30:00," Quebrada Sonadora",,97.317,Good,,
2019-06-20 14:45:00," Quebrada Sonadora",,97.282,Good,,
2019-06-20 15:00:00," Quebrada Sonadora",,97.292,Good,,
2019-06-20 15:15:00," Quebrada Sonadora",,97.288,Good,,
2019-06-20 15:30:00," Quebrada Sonadora",,97.274,Good,,
2019-06-20 15:45:00," Quebrada Sonadora",,97.276,Good,,
2019-06-20 16:00:00," Quebrada Sonadora",,97.293,Good,,
2019-06-20 16:15:00," Quebrada Sonadora",,97.272,Good,,
2019-06-20 16:30:00," Quebrada Sonadora",,97.263,Good,,
2019-06-20 16:45:00," Quebrada Sonadora",,97.253,Good,,
2019-06-20 17:00:00," Quebrada Sonadora",,97.242,Good,,
2019-06-20 17:15:00," Quebrada Sonadora",,97.234,Good,,
2019-06-20 17:30:00," Quebrada Sonadora",,97.227,Good,,
2019-06-20 17:45:00," Quebrada Sonadora",,97.241,Good,,
2019-06-20 18:00:00," Quebrada Sonadora",,97.268,Good,,
2019-06-20 18:15:00," Quebrada Sonadora",,97.268,Good,,
2019-06-20 18:30:00," Quebrada Sonadora",,97.275,Good,,
2019-06-20 18:45:00," Quebrada Sonadora",,97.261,Good,,
2019-06-20 19:00:00," Quebrada Sonadora",,97.288,Good,,
2019-06-20 19:15:00," Quebrada Sonadora",,97.293,Good,,
2019-06-20 19:30:00," Quebrada Sonadora",,97.29,Good,,
2019-06-20 19:45:00," Quebrada Sonadora",,97.317,Good,,
2019-06-20 20:00:00," Quebrada Sonadora",,97.315,Good,,
2019-06-20 20:15:00," Quebrada Sonadora",,97.324,Good,,
2019-06-20 20:30:00," Quebrada Sonadora",,97.332,Good,,
2019-06-20 20:45:00," Quebrada Sonadora",,97.332,Good,,
2019-06-20 21:00:00," Quebrada Sonadora",,97.349,Good,,
2019-06-20 21:15:00," Quebrada Sonadora",,97.337,Good,,
2019-06-20 21:30:00," Quebrada Sonadora",,97.349,Good,,
2019-06-20 21:45:00," Quebrada Sonadora",,97.346,Good,,
2019-06-20 22:00:00," Quebrada Sonadora",,97.393,Good,,
2019-06-20 22:15:00," Quebrada Sonadora",,97.383,Good,,
2019-06-20 22:30:00," Quebrada Sonadora",,97.402,Good,,
2019-06-20 22:45:00," Quebrada Sonadora",,97.402,Good,,
2019-06-20 23:00:00," Quebrada Sonadora",,97.39,Good,,
2019-06-20 23:15:00," Quebrada Sonadora",,97.4,Good,,
2019-06-20 23:30:00," Quebrada Sonadora",,97.393,Good,,
2019-06-20 23:45:00," Quebrada Sonadora",,97.4,Good,,
2019-06-21 00:00:00," Quebrada Sonadora",,97.393,Good,,
2019-06-21 00:15:00," Quebrada Sonadora",,97.359,Good,,
2019-06-21 00:30:00," Quebrada Sonadora",,97.359,Good,,
2019-06-21 00:45:00," Quebrada Sonadora",,97.31,Good,,
2019-06-21 01:00:00," Quebrada Sonadora",,97.308,Good,,
2019-06-21 01:15:00," Quebrada Sonadora",,97.308,Good,,
2019-06-21 01:30:00," Quebrada Sonadora",,97.308,Good,,
2019-06-21 01:45:00," Quebrada Sonadora",,97.289,Good,,
2019-06-21 02:00:00," Quebrada Sonadora",,97.289,Good,,
2019-06-21 02:15:00," Quebrada Sonadora",,97.286,Good,,
2019-06-21 02:30:00," Quebrada Sonadora",,97.274,Good,,
2019-06-21 02:45:00," Quebrada Sonadora",,97.262,Good,,
2019-06-21 03:00:00," Quebrada Sonadora",,97.255,Good,,
2019-06-21 03:15:00," Quebrada Sonadora",,97.243,Good,,
2019-06-21 03:30:00," Quebrada Sonadora",,97.25,Good,,
2019-06-21 03:45:00," Quebrada Sonadora",,97.26,Good,,
2019-06-21 04:00:00," Quebrada Sonadora",,97.258,Good,,
2019-06-21 04:15:00," Quebrada Sonadora",,97.258,Good,,
2019-06-21 04:30:00," Quebrada Sonadora",,97.258,Good,,
2019-06-21 04:45:00," Quebrada Sonadora",,97.255,Good,,
2019-06-21 05:00:00," Quebrada Sonadora",,97.263,Good,,
2019-06-21 05:15:00," Quebrada Sonadora",,97.27,Good,,
2019-06-21 05:30:00," Quebrada Sonadora",,97.278,Good,,
2019-06-21 05:45:00," Quebrada Sonadora",,97.275,Good,,
2019-06-21 06:00:00," Quebrada Sonadora",,97.314,Good,,
2019-06-21 06:15:00," Quebrada Sonadora",,97.316,Good,,
2019-06-21 06:30:00," Quebrada Sonadora",,97.345,Good,,
2019-06-21 06:45:00," Quebrada Sonadora",,97.319,Good,,
2019-06-21 07:00:00," Quebrada Sonadora",,97.352,Good,,
2019-06-21 07:15:00," Quebrada Sonadora",,97.374,Good,,
